emotion,browDownLeft,browDownRight,browInnerUp,cheekSquintLeft,cheekSquintRight,eyeBlinkRight,eyeBlinkLeft,eyeSquintRight,eyeSquintLeft,eyeWideLeft,eyeWideRight,jawOpen,mouthSmileLeft,mouthSmileRight
1,0.0009117345907725394,0.005254971794784069,0.11150787770748138,0.0000013038410315857618,0.000004354789780336432,0.0028454388957470655,0.015020454302430153,0.11701088398694992,0.09241338819265366,0.04125150293111801,0.15886539220809937,0.008942622691392899,0.000022065025405026972,0.0000036980968616262544
1,0.00016041300841607153,0.00003993937571067363,0.8720520734786987,0.0000011788089295805548,2.801305356570083e-7,0.4454422891139984,0.32087790966033936,0.5698524713516235,0.720220148563385,0.002878586295992136,0.0006325141876004636,0.03335026279091835,0.0010891833808273077,0.000965226034168154
1,0.007637716364115477,0.011653001420199871,0.1907285898923874,0.000003916467903763987,5.045994839747436e-7,0.07354920357465744,0.09836188703775406,0.1919596791267395,0.3606330156326294,0.014918874017894268,0.0059554800391197205,0.009099157527089119,0.7478290796279907,0.8496290445327759
1,0.19444476068019867,0.15515510737895966,0.004178006201982498,0.0000015435015257025952,0.0000011089379086115514,0.4331128001213074,0.38252195715904236,0.637536883354187,0.7293229699134827,0.0027640892658382654,0.0007125464617274702,0.031224289909005165,0.8323103189468384,0.8547261953353882
1,0.008743742480874062,0.007998660206794739,0.02695712074637413,0.000001411366156389704,0.0000010994102694894536,0.02968010865151882,0.06634794175624847,0.27991968393325806,0.3650040626525879,0.0153385354205966,0.023686010390520096,0.02192511223256588,0.58077472448349,0.5657429695129395
1,0.42349565029144287,0.49806272983551025,0.0007449768600054085,9.171859574053087e-7,5.77888670250104e-7,0.5044223070144653,0.4226038157939911,0.7776138782501221,0.8204478025436401,0.0020732807461172342,0.00048611080273985863,0.03367622196674347,0.8339169025421143,0.8669668436050415
1,0.32475098967552185,0.2496068775653839,0.00007491699216188863,0.000001452003402846458,0.000002299328571098158,0.021170252934098244,0.0452948622405529,0.2839148938655853,0.5126038193702698,0.021027717739343643,0.03500952944159508,0.016831636428833008,0.827992856502533,0.802537202835083
1,0.0014665165217593312,0.0011029450688511133,0.45243626832962036,4.3343951006136194e-7,0.000003444860112722381,0.0011417787754908204,0.004901580512523651,0.023461604490876198,0.06222457438707352,0.09308639913797379,0.35096609592437744,0.04032347723841667,0.0008229549857787788,0.00014320250193122774
1,0.16517288982868195,0.6394082307815552,0.00025015955907292664,2.2288972445494437e-7,0.0000019829585653496906,0.42884403467178345,0.22875747084617615,0.3647651672363281,0.561323881149292,0.0035957577638328075,0.0007311496883630753,0.0011910091852769256,0.26452910900115967,0.23169715702533722
1,0.05880013108253479,0.16233496367931366,0.00148040521889925,0.0000018256694147567032,8.012955845515535e-7,0.2881574034690857,0.2506815791130066,0.5527372360229492,0.5339974164962769,0.004310722928494215,0.003133476944640279,0.004901869222521782,0.9268278479576111,0.9457978010177612
1,0.6314709186553955,0.6479170918464661,0.0019321516156196594,0.00000456486850453075,0.0000032468276458530454,0.33860012888908386,0.5875242352485657,0.6143564581871033,0.7017034292221069,0.001288727973587811,0.0021819104440510273,0.02386515773832798,0.9651942253112793,0.9564773440361023
1,0.006951358634978533,0.003365938551723957,0.19120252132415771,0.0000025218910195690114,0.00000291711080535606,0.5435124039649963,0.7604894042015076,0.3140403926372528,0.2774907648563385,0.0008339324267581105,0.0016773022944107652,0.08737432956695557,0.7737404108047485,0.6815172433853149
1,0.4207252562046051,0.340914249420166,0.0007011245470494032,4.442047156771878e-7,2.4722874059079913e-7,0.1179007887840271,0.22433680295944214,0.3109867572784424,0.39653509855270386,0.002559284446761012,0.004112645052373409,0.004708847962319851,0.030249305069446564,0.029117349535226822
1,0.002578640589490533,0.002091761911287904,0.291091650724411,0.0000016899117554203258,0.0000021355447188398102,0.12571591138839722,0.08708512037992477,0.1962980180978775,0.2461841106414795,0.014586840756237507,0.011559147387742996,0.007587137166410685,0.5831124782562256,0.5959988832473755
1,0.0071494136936962605,0.05514556169509888,0.09093612432479858,0.0000012072734989487799,6.517385600091075e-7,0.08283796906471252,0.07079537957906723,0.37415793538093567,0.5664169192314148,0.012327300384640694,0.008133613504469395,0.013008380308747292,0.7668392062187195,0.7904524207115173
1,0.4493768513202667,0.3901537358760834,0.0007681729039177299,4.3465979615575634e-7,0.000001013572045849287,0.4359102249145508,0.35516873002052307,0.488871306180954,0.6749265193939209,0.004688740242272615,0.0014536434318870306,0.012237458489835262,0.9258145093917847,0.884548008441925
1,0.024680165573954582,0.03332474082708359,0.013275704346597195,8.691638413438341e-7,0.0000023661530121898977,0.08891257643699646,0.1326083242893219,0.4703930914402008,0.5814834833145142,0.006501946598291397,0.013303015381097794,0.0007677173707634211,0.034860871732234955,0.003694348270073533
1,0.004587121773511171,0.003887433558702469,0.04383811354637146,7.905227334958909e-7,5.444688895295258e-7,0.39804863929748535,0.34533247351646423,0.2616041898727417,0.6132762432098389,0.0027186740189790726,0.0004267650074325502,0.029607119038701057,0.07623147964477539,0.08499493449926376
1,0.00036072739749215543,0.0003723560948856175,0.4966980218887329,0.000004756671387440292,0.000001692196974545368,0.14737646281719208,0.2388717383146286,0.24823269248008728,0.2515224516391754,0.0046728490851819515,0.006509922444820404,0.0015588750829920173,0.6668349504470825,0.6500919461250305
1,0.0011457909131422639,0.0006572999991476536,0.055127114057540894,0.000006370603387040319,0.00000504202125739539,0.0158556941896677,0.01142957340925932,0.05201862007379532,0.06575077027082443,0.09516064822673798,0.08757228404283524,0.06007414311170578,0.8645580410957336,0.8499640226364136
1,0.36156487464904785,0.2843479812145233,0.0016378031577914953,4.5328692976909224e-7,7.300468496396206e-7,0.1385176181793213,0.2337784767150879,0.23464664816856384,0.28898611664772034,0.0039056006353348494,0.0038420185446739197,0.0012592641869559884,0.6724643707275391,0.5740798115730286
1,0.00028889713576063514,0.0003578645992092788,0.580644965171814,5.63552475796314e-7,0.0000011998255331491237,0.2881813049316406,0.16228961944580078,0.1308133602142334,0.5084228515625,0.006128435954451561,0.0017458191141486168,0.29685071110725403,0.000028817406928283162,0.0000056525036598031875
1,0.0010217835661023855,0.0007711374200880527,0.32208842039108276,0.0000030846658773953095,0.000010912157449638471,0.008938510902225971,0.019982794299721718,0.02444344013929367,0.3003261983394623,0.044075071811676025,0.03139746934175491,0.038088358938694,0.07397384941577911,0.05568259209394455
1,0.09000138938426971,0.10071896761655807,0.02261999063193798,8.194767815439263e-7,0.000001619225372451183,0.04267418384552002,0.06045079976320267,0.080603688955307,0.49818098545074463,0.02429323084652424,0.012026655487716198,0.0006791143678128719,0.7512995004653931,0.7904484272003174
1,0.07352716475725174,0.060143377631902695,0.010429582558572292,0.0000012167341765234596,5.90212835049897e-7,0.3587273061275482,0.6192163825035095,0.6395680904388428,0.2053375244140625,0.0005836049094796181,0.0008797943009994924,0.0016613461775705218,0.5101250410079956,0.5675907135009766
1,0.04865218326449394,0.12644244730472565,0.01412878930568695,1.6370834998724604e-7,4.927712993207933e-8,0.4524829387664795,0.32464298605918884,0.2710181176662445,0.47174715995788574,0.003913553897291422,0.00038470682920888066,0.004273011349141598,0.000032289059163304046,0.00020379135094117373
1,0.05067414417862892,0.047993775457143784,0.031439829617738724,0.0000017937160237124772,6.386063660102081e-7,0.01682116836309433,0.02509358525276184,0.13466991484165192,0.21606889367103577,0.04445730894804001,0.03096945583820343,0.010258561931550503,0.5198343992233276,0.6587864756584167
1,0.1564670205116272,0.14064764976501465,0.002417114330455661,3.5580436019699846e-7,5.344530791262514e-7,0.1926811784505844,0.24011574685573578,0.25134068727493286,0.3473512530326843,0.005809066351503134,0.003553935559466481,0.0007669265614822507,0.8369905948638916,0.7755985260009766
1,0.00207654875703156,0.005015074275434017,0.19598925113677979,7.557464414276183e-7,6.199379640747793e-7,0.2788003087043762,0.2144576460123062,0.3915012776851654,0.49163398146629333,0.007244918495416641,0.0016669187461957335,0.004547827411442995,0.13118192553520203,0.2516768276691437
1,0.29217347502708435,0.1555042266845703,0.005933391861617565,0.000002280608441651566,8.834070399643679e-7,0.4876019060611725,0.6132782697677612,0.7658392190933228,0.8254572153091431,0.00048250716645270586,0.0004929248825646937,0.1852494180202484,0.72254478931427,0.7465598583221436
1,0.00729192141443491,0.2151634693145752,0.01802181452512741,2.5690292204672005e-7,3.2987932740979886e-7,0.40033555030822754,0.12447522580623627,0.1928289532661438,0.5426280498504639,0.010663718916475773,0.0007496754406020045,0.0026549389585852623,0.43861547112464905,0.7392816543579102
1,0.015671834349632263,0.007168728392571211,0.03886420652270317,6.517553288176714e-7,2.6546493359091983e-7,0.2668027877807617,0.2800065875053406,0.19465228915214539,0.307412713766098,0.004720613360404968,0.0039059289265424013,0.03333726525306702,0.00610525393858552,0.008608194999396801
1,0.00024022680008783937,0.00008380235522054136,0.6617010831832886,4.429846569564688e-7,4.6628011318716744e-7,0.005043615121394396,0.007539184298366308,0.011852070689201355,0.09466607123613358,0.12125825881958008,0.07548835128545761,0.0005928440950810909,0.011113452725112438,0.01595633663237095
1,0.04183628037571907,0.12950697541236877,0.0014019160298630595,3.006938413818716e-7,9.083021268452285e-7,0.5184824466705322,0.17660750448703766,0.1967349350452423,0.5090054273605347,0.003965999465435743,0.0006382211577147245,0.002532393904402852,0.07990317046642303,0.07107764482498169
1,0.10561595112085342,0.06284849345684052,0.002339252969250083,0.0000011088681048931903,3.666121131118416e-7,0.2194095402956009,0.14225877821445465,0.2879282534122467,0.4421981871128082,0.0060082958079874516,0.0026696764398366213,0.0010467920219525695,0.8523925542831421,0.8628097772598267
1,0.0001819818717194721,0.000052130675612716004,0.8346244692802429,0.00000508488665218465,0.00000530838087797747,0.06169261783361435,0.20187585055828094,0.1495816856622696,0.1376568228006363,0.0053501613438129425,0.03029220923781395,0.09041976183652878,0.18220074474811554,0.08037304133176804
1,0.09135203063488007,0.008717748336493969,0.04953359067440033,9.325219707534416e-7,0.0000018365452660873416,0.005062695126980543,0.02402387373149395,0.05899403616786003,0.07029111683368683,0.03306913003325462,0.14816279709339142,0.0027345598209649324,0.8654841184616089,0.7619202733039856
1,0.29908487200737,0.30219754576683044,0.0001574488851474598,0.000003073044354096055,4.612069801623875e-7,0.33834096789360046,0.225621297955513,0.4878201484680176,0.8274686932563782,0.003944177646189928,0.001231442205607891,0.09916185587644577,0.8504468202590942,0.9293820858001709
1,0.5625573396682739,0.5814631581306458,0.00008729939145268872,1.4568145445537084e-7,3.0291121788650344e-7,0.21576640009880066,0.2155071496963501,0.2870461344718933,0.5080494284629822,0.004737980663776398,0.002376219257712364,0.002877870574593544,0.797627866268158,0.7844902276992798
1,0.3548206388950348,0.3428114652633667,0.011845868080854416,0.0000045924598452984355,0.0000013110992540532607,0.1651545763015747,0.11890354007482529,0.4226648211479187,0.4484139382839203,0.009268668480217457,0.006254124920815229,0.15692901611328125,0.9386698007583618,0.941544771194458
1,0.0007185401045717299,0.00026322045596316457,0.38105905055999756,0.0000032181060305447318,0.0000031517963634541957,0.3670315146446228,0.2450529932975769,0.29221150279045105,0.5211855173110962,0.00580938346683979,0.0022251009941101074,0.029053421691060066,0.6021068096160889,0.5447912216186523
1,0.07190185785293579,0.009336707182228565,0.07713804394006729,0.000008006418283912353,0.000003573819640223519,0.18829090893268585,0.2759106755256653,0.44920477271080017,0.5093048810958862,0.0027473384980112314,0.0068608233705163,0.07455193996429443,0.9306942224502563,0.8711680173873901
1,0.18804919719696045,0.1071726605296135,0.024864619597792625,5.868486141480389e-7,3.751024451048579e-7,0.34087759256362915,0.4220206141471863,0.5781084299087524,0.4704202711582184,0.0013517303159460425,0.0016727634938433766,0.001246296102181077,0.14185228943824768,0.08151988685131073
1,0.017101788893342018,0.03979121148586273,0.03237984701991081,2.2988783143773617e-7,4.5424070549415774e-7,0.02654470130801201,0.04466567933559418,0.044549666345119476,0.135722815990448,0.01536465622484684,0.01021929457783699,0.13148455321788788,0.0010784848127514124,0.0017896362114697695
1,0.22531507909297943,0.13749948143959045,0.009442673996090889,4.7232117594830925e-7,0.0000011923290230697603,0.03558560460805893,0.13891541957855225,0.08203649520874023,0.30363568663597107,0.013364574871957302,0.01828782632946968,0.010127491317689419,0.4530782103538513,0.4198855459690094
1,0.0009117345907725394,0.005254971794784069,0.11150787770748138,0.0000013038410315857618,0.000004354789780336432,0.0028454388957470655,0.015020454302430153,0.11701088398694992,0.09241338819265366,0.04125150293111801,0.15886539220809937,0.008942622691392899,0.000022065025405026972,0.0000036980968616262544
1,0.00016041300841607153,0.00003993937571067363,0.8720520734786987,0.0000011788089295805548,2.801305356570083e-7,0.4454422891139984,0.32087790966033936,0.5698524713516235,0.720220148563385,0.002878586295992136,0.0006325141876004636,0.03335026279091835,0.0010891833808273077,0.000965226034168154
1,0.007637716364115477,0.011653001420199871,0.1907285898923874,0.000003916467903763987,5.045994839747436e-7,0.07354920357465744,0.09836188703775406,0.1919596791267395,0.3606330156326294,0.014918874017894268,0.0059554800391197205,0.009099157527089119,0.7478290796279907,0.8496290445327759
1,0.19444476068019867,0.15515510737895966,0.004178006201982498,0.0000015435015257025952,0.0000011089379086115514,0.4331128001213074,0.38252195715904236,0.637536883354187,0.7293229699134827,0.0027640892658382654,0.0007125464617274702,0.031224289909005165,0.8323103189468384,0.8547261953353882
1,0.008743742480874062,0.007998660206794739,0.02695712074637413,0.000001411366156389704,0.0000010994102694894536,0.02968010865151882,0.06634794175624847,0.27991968393325806,0.3650040626525879,0.0153385354205966,0.023686010390520096,0.02192511223256588,0.58077472448349,0.5657429695129395
1,0.42349565029144287,0.49806272983551025,0.0007449768600054085,9.171859574053087e-7,5.77888670250104e-7,0.5044223070144653,0.4226038157939911,0.7776138782501221,0.8204478025436401,0.0020732807461172342,0.00048611080273985863,0.03367622196674347,0.8339169025421143,0.8669668436050415
1,0.32475098967552185,0.2496068775653839,0.00007491699216188863,0.000001452003402846458,0.000002299328571098158,0.021170252934098244,0.0452948622405529,0.2839148938655853,0.5126038193702698,0.021027717739343643,0.03500952944159508,0.016831636428833008,0.827992856502533,0.802537202835083
1,0.0014665165217593312,0.0011029450688511133,0.45243626832962036,4.3343951006136194e-7,0.000003444860112722381,0.0011417787754908204,0.004901580512523651,0.023461604490876198,0.06222457438707352,0.09308639913797379,0.35096609592437744,0.04032347723841667,0.0008229549857787788,0.00014320250193122774
1,0.16517288982868195,0.6394082307815552,0.00025015955907292664,2.2288972445494437e-7,0.0000019829585653496906,0.42884403467178345,0.22875747084617615,0.3647651672363281,0.561323881149292,0.0035957577638328075,0.0007311496883630753,0.0011910091852769256,0.26452910900115967,0.23169715702533722
1,0.05880013108253479,0.16233496367931366,0.00148040521889925,0.0000018256694147567032,8.012955845515535e-7,0.2881574034690857,0.2506815791130066,0.5527372360229492,0.5339974164962769,0.004310722928494215,0.003133476944640279,0.004901869222521782,0.9268278479576111,0.9457978010177612
1,0.6314709186553955,0.6479170918464661,0.0019321516156196594,0.00000456486850453075,0.0000032468276458530454,0.33860012888908386,0.5875242352485657,0.6143564581871033,0.7017034292221069,0.001288727973587811,0.0021819104440510273,0.02386515773832798,0.9651942253112793,0.9564773440361023
1,0.006951358634978533,0.003365938551723957,0.19120252132415771,0.0000025218910195690114,0.00000291711080535606,0.5435124039649963,0.7604894042015076,0.3140403926372528,0.2774907648563385,0.0008339324267581105,0.0016773022944107652,0.08737432956695557,0.7737404108047485,0.6815172433853149
1,0.4207252562046051,0.340914249420166,0.0007011245470494032,4.442047156771878e-7,2.4722874059079913e-7,0.1179007887840271,0.22433680295944214,0.3109867572784424,0.39653509855270386,0.002559284446761012,0.004112645052373409,0.004708847962319851,0.030249305069446564,0.029117349535226822
1,0.002578640589490533,0.002091761911287904,0.291091650724411,0.0000016899117554203258,0.0000021355447188398102,0.12571591138839722,0.08708512037992477,0.1962980180978775,0.2461841106414795,0.014586840756237507,0.011559147387742996,0.007587137166410685,0.5831124782562256,0.5959988832473755
1,0.0071494136936962605,0.05514556169509888,0.09093612432479858,0.0000012072734989487799,6.517385600091075e-7,0.08283796906471252,0.07079537957906723,0.37415793538093567,0.5664169192314148,0.012327300384640694,0.008133613504469395,0.013008380308747292,0.7668392062187195,0.7904524207115173
1,0.4493768513202667,0.3901537358760834,0.0007681729039177299,4.3465979615575634e-7,0.000001013572045849287,0.4359102249145508,0.35516873002052307,0.488871306180954,0.6749265193939209,0.004688740242272615,0.0014536434318870306,0.012237458489835262,0.9258145093917847,0.884548008441925
1,0.024680165573954582,0.03332474082708359,0.013275704346597195,8.691638413438341e-7,0.0000023661530121898977,0.08891257643699646,0.1326083242893219,0.4703930914402008,0.5814834833145142,0.006501946598291397,0.013303015381097794,0.0007677173707634211,0.034860871732234955,0.003694348270073533
1,0.004587121773511171,0.003887433558702469,0.04383811354637146,7.905227334958909e-7,5.444688895295258e-7,0.39804863929748535,0.34533247351646423,0.2616041898727417,0.6132762432098389,0.0027186740189790726,0.0004267650074325502,0.029607119038701057,0.07623147964477539,0.08499493449926376
1,0.00036072739749215543,0.0003723560948856175,0.4966980218887329,0.000004756671387440292,0.000001692196974545368,0.14737646281719208,0.2388717383146286,0.24823269248008728,0.2515224516391754,0.0046728490851819515,0.006509922444820404,0.0015588750829920173,0.6668349504470825,0.6500919461250305
1,0.0011457909131422639,0.0006572999991476536,0.055127114057540894,0.000006370603387040319,0.00000504202125739539,0.0158556941896677,0.01142957340925932,0.05201862007379532,0.06575077027082443,0.09516064822673798,0.08757228404283524,0.06007414311170578,0.8645580410957336,0.8499640226364136
1,0.36156487464904785,0.2843479812145233,0.0016378031577914953,4.5328692976909224e-7,7.300468496396206e-7,0.1385176181793213,0.2337784767150879,0.23464664816856384,0.28898611664772034,0.0039056006353348494,0.0038420185446739197,0.0012592641869559884,0.6724643707275391,0.5740798115730286
1,0.00028889713576063514,0.0003578645992092788,0.580644965171814,5.63552475796314e-7,0.0000011998255331491237,0.2881813049316406,0.16228961944580078,0.1308133602142334,0.5084228515625,0.006128435954451561,0.0017458191141486168,0.29685071110725403,0.000028817406928283162,0.0000056525036598031875
1,0.0010217835661023855,0.0007711374200880527,0.32208842039108276,0.0000030846658773953095,0.000010912157449638471,0.008938510902225971,0.019982794299721718,0.02444344013929367,0.3003261983394623,0.044075071811676025,0.03139746934175491,0.038088358938694,0.07397384941577911,0.05568259209394455
1,0.09000138938426971,0.10071896761655807,0.02261999063193798,8.194767815439263e-7,0.000001619225372451183,0.04267418384552002,0.06045079976320267,0.080603688955307,0.49818098545074463,0.02429323084652424,0.012026655487716198,0.0006791143678128719,0.7512995004653931,0.7904484272003174
1,0.07352716475725174,0.060143377631902695,0.010429582558572292,0.0000012167341765234596,5.90212835049897e-7,0.3587273061275482,0.6192163825035095,0.6395680904388428,0.2053375244140625,0.0005836049094796181,0.0008797943009994924,0.0016613461775705218,0.5101250410079956,0.5675907135009766
1,0.04865218326449394,0.12644244730472565,0.01412878930568695,1.6370834998724604e-7,4.927712993207933e-8,0.4524829387664795,0.32464298605918884,0.2710181176662445,0.47174715995788574,0.003913553897291422,0.00038470682920888066,0.004273011349141598,0.000032289059163304046,0.00020379135094117373
1,0.05067414417862892,0.047993775457143784,0.031439829617738724,0.0000017937160237124772,6.386063660102081e-7,0.01682116836309433,0.02509358525276184,0.13466991484165192,0.21606889367103577,0.04445730894804001,0.03096945583820343,0.010258561931550503,0.5198343992233276,0.6587864756584167
1,0.1564670205116272,0.14064764976501465,0.002417114330455661,3.5580436019699846e-7,5.344530791262514e-7,0.1926811784505844,0.24011574685573578,0.25134068727493286,0.3473512530326843,0.005809066351503134,0.003553935559466481,0.0007669265614822507,0.8369905948638916,0.7755985260009766
1,0.00207654875703156,0.005015074275434017,0.19598925113677979,7.557464414276183e-7,6.199379640747793e-7,0.2788003087043762,0.2144576460123062,0.3915012776851654,0.49163398146629333,0.007244918495416641,0.0016669187461957335,0.004547827411442995,0.13118192553520203,0.2516768276691437
1,0.29217347502708435,0.1555042266845703,0.005933391861617565,0.000002280608441651566,8.834070399643679e-7,0.4876019060611725,0.6132782697677612,0.7658392190933228,0.8254572153091431,0.00048250716645270586,0.0004929248825646937,0.1852494180202484,0.72254478931427,0.7465598583221436
1,0.00729192141443491,0.2151634693145752,0.01802181452512741,2.5690292204672005e-7,3.2987932740979886e-7,0.40033555030822754,0.12447522580623627,0.1928289532661438,0.5426280498504639,0.010663718916475773,0.0007496754406020045,0.0026549389585852623,0.43861547112464905,0.7392816543579102
1,0.015671834349632263,0.007168728392571211,0.03886420652270317,6.517553288176714e-7,2.6546493359091983e-7,0.2668027877807617,0.2800065875053406,0.19465228915214539,0.307412713766098,0.004720613360404968,0.0039059289265424013,0.03333726525306702,0.00610525393858552,0.008608194999396801
1,0.00024022680008783937,0.00008380235522054136,0.6617010831832886,4.429846569564688e-7,4.6628011318716744e-7,0.005043615121394396,0.007539184298366308,0.011852070689201355,0.09466607123613358,0.12125825881958008,0.07548835128545761,0.0005928440950810909,0.011113452725112438,0.01595633663237095
1,0.04183628037571907,0.12950697541236877,0.0014019160298630595,3.006938413818716e-7,9.083021268452285e-7,0.5184824466705322,0.17660750448703766,0.1967349350452423,0.5090054273605347,0.003965999465435743,0.0006382211577147245,0.002532393904402852,0.07990317046642303,0.07107764482498169
1,0.10561595112085342,0.06284849345684052,0.002339252969250083,0.0000011088681048931903,3.666121131118416e-7,0.2194095402956009,0.14225877821445465,0.2879282534122467,0.4421981871128082,0.0060082958079874516,0.0026696764398366213,0.0010467920219525695,0.8523925542831421,0.8628097772598267
1,0.0001819818717194721,0.000052130675612716004,0.8346244692802429,0.00000508488665218465,0.00000530838087797747,0.06169261783361435,0.20187585055828094,0.1495816856622696,0.1376568228006363,0.0053501613438129425,0.03029220923781395,0.09041976183652878,0.18220074474811554,0.08037304133176804
1,0.09135203063488007,0.008717748336493969,0.04953359067440033,9.325219707534416e-7,0.0000018365452660873416,0.005062695126980543,0.02402387373149395,0.05899403616786003,0.07029111683368683,0.03306913003325462,0.14816279709339142,0.0027345598209649324,0.8654841184616089,0.7619202733039856
1,0.29908487200737,0.30219754576683044,0.0001574488851474598,0.000003073044354096055,4.612069801623875e-7,0.33834096789360046,0.225621297955513,0.4878201484680176,0.8274686932563782,0.003944177646189928,0.001231442205607891,0.09916185587644577,0.8504468202590942,0.9293820858001709
1,0.5625573396682739,0.5814631581306458,0.00008729939145268872,1.4568145445537084e-7,3.0291121788650344e-7,0.21576640009880066,0.2155071496963501,0.2870461344718933,0.5080494284629822,0.004737980663776398,0.002376219257712364,0.002877870574593544,0.797627866268158,0.7844902276992798
1,0.3548206388950348,0.3428114652633667,0.011845868080854416,0.0000045924598452984355,0.0000013110992540532607,0.1651545763015747,0.11890354007482529,0.4226648211479187,0.4484139382839203,0.009268668480217457,0.006254124920815229,0.15692901611328125,0.9386698007583618,0.941544771194458
1,0.0007185401045717299,0.00026322045596316457,0.38105905055999756,0.0000032181060305447318,0.0000031517963634541957,0.3670315146446228,0.2450529932975769,0.29221150279045105,0.5211855173110962,0.00580938346683979,0.0022251009941101074,0.029053421691060066,0.6021068096160889,0.5447912216186523
1,0.07190185785293579,0.009336707182228565,0.07713804394006729,0.000008006418283912353,0.000003573819640223519,0.18829090893268585,0.2759106755256653,0.44920477271080017,0.5093048810958862,0.0027473384980112314,0.0068608233705163,0.07455193996429443,0.9306942224502563,0.8711680173873901
1,0.18804919719696045,0.1071726605296135,0.024864619597792625,5.868486141480389e-7,3.751024451048579e-7,0.34087759256362915,0.4220206141471863,0.5781084299087524,0.4704202711582184,0.0013517303159460425,0.0016727634938433766,0.001246296102181077,0.14185228943824768,0.08151988685131073
1,0.017101788893342018,0.03979121148586273,0.03237984701991081,2.2988783143773617e-7,4.5424070549415774e-7,0.02654470130801201,0.04466567933559418,0.044549666345119476,0.135722815990448,0.01536465622484684,0.01021929457783699,0.13148455321788788,0.0010784848127514124,0.0017896362114697695
1,0.22531507909297943,0.13749948143959045,0.009442673996090889,4.7232117594830925e-7,0.0000011923290230697603,0.03558560460805893,0.13891541957855225,0.08203649520874023,0.30363568663597107,0.013364574871957302,0.01828782632946968,0.010127491317689419,0.4530782103538513,0.4198855459690094